transaction_id,customer_id,transaction_date,amount,payment_status,days_overdue,invoice_id
2778,264,2023-10-09,246.07,Paid,0,INV-264-202310
2779,264,2023-11-09,246.07,Paid,12,INV-264-202311
2780,264,2023-12-09,246.07,Paid,0,INV-264-202312
2781,264,2024-01-09,246.07,Paid,0,INV-264-202401
2782,264,2024-02-09,246.07,Paid,0,INV-264-202402
2783,265,2023-05-11,652.69,Paid,0,INV-265-202305
2784,265,2023-06-11,652.69,Paid,0,INV-265-202306
2785,265,2023-07-11,652.69,Late,15,INV-265-202307
2786,265,2023-08-11,652.69,Pending,23,INV-265-202308
2787,265,2023-09-11,652.69,Late,7,INV-265-202309
2788,265,2023-10-11,652.69,Pending,29,INV-265-202310
2789,265,2023-11-11,652.69,Failed,18,INV-265-202311
2790,265,2023-12-11,652.69,Late,7,INV-265-202312
2791,265,2024-01-11,652.69,Pending,9,INV-265-202401
2792,265,2024-02-11,652.69,Late,13,INV-265-202402
2793,266,2023-05-13,127.66,Paid,0,INV-266-202305
2794,266,2023-06-13,127.66,Paid,0,INV-266-202306
2795,266,2023-07-13,127.66,Late,0,INV-266-202307
2796,266,2023-08-13,127.66,Paid,0,INV-266-202308
2797,266,2023-09-13,127.66,Paid,0,INV-266-202309
2798,266,2023-10-13,127.66,Paid,0,INV-266-202310
2799,266,2023-11-13,127.66,Paid,0,INV-266-202311
2800,266,2023-12-13,127.66,Paid,0,INV-266-202312
2801,266,2024-01-13,127.66,Late,28,INV-266-202401
2802,266,2024-02-13,127.66,Failed,12,INV-266-202402
2803,267,2023-05-15,214.14,Paid,0,INV-267-202305
2804,267,2023-06-15,214.14,Paid,0,INV-267-202306
2805,267,2023-07-15,214.14,Paid,0,INV-267-202307
2806,267,2023-08-15,214.14,Paid,0,INV-267-202308
2807,267,2023-09-15,214.14,Paid,0,INV-267-202309
2808,267,2023-10-15,214.14,Paid,0,INV-267-202310
2809,267,2023-11-15,214.14,Paid,0,INV-267-202311
2810,267,2023-12-15,214.14,Paid,1,INV-267-202312
2811,267,2024-01-15,214.14,Late,0,INV-267-202401
2812,267,2024-02-15,214.14,Paid,0,INV-267-202402
2813,268,2023-05-17,164.05,Late,0,INV-268-202305
2814,268,2023-06-17,164.05,Late,0,INV-268-202306
2815,268,2023-07-17,164.05,Paid,0,INV-268-202307
2816,268,2023-08-17,164.05,Paid,0,INV-268-202308
2817,268,2023-09-17,164.05,Paid,0,INV-268-202309
2818,268,2023-10-17,164.05,Late,0,INV-268-202310
2819,268,2023-11-17,164.05,Paid,0,INV-268-202311
2820,268,2023-12-17,164.05,Late,5,INV-268-202312
2821,268,2024-01-17,164.05,Paid,0,INV-268-202401
2822,268,2024-02-17,164.05,Paid,7,INV-268-202402
2823,269,2023-05-19,223.57,Paid,0,INV-269-202305
2824,269,2023-06-19,223.57,Paid,0,INV-269-202306
2825,269,2023-07-19,223.57,Paid,0,INV-269-202307
2826,269,2023-08-19,223.57,Paid,0,INV-269-202308
2827,269,2023-09-19,223.57,Paid,0,INV-269-202309
2828,269,2023-10-19,223.57,Paid,0,INV-269-202310
2829,269,2023-11-19,223.57,Late,13,INV-269-202311
2830,269,2023-12-19,223.57,Paid,0,INV-269-202312
2831,269,2024-01-19,223.57,Failed,6,INV-269-202401
2832,269,2024-02-19,223.57,Failed,23,INV-269-202402
2833,270,2023-05-21,124.04,Paid,0,INV-270-202305
2834,270,2023-06-21,124.04,Paid,0,INV-270-202306
2835,270,2023-07-21,124.04,Paid,0,INV-270-202307
2836,270,2023-08-21,124.04,Paid,0,INV-270-202308
2837,270,2023-09-21,124.04,Paid,8,INV-270-202309
2838,270,2023-10-21,124.04,Paid,0,INV-270-202310
2839,270,2023-11-21,124.04,Paid,0,INV-270-202311
2840,270,2023-12-21,124.04,Paid,0,INV-270-202312
2841,270,2024-01-21,124.04,Late,0,INV-270-202401
2842,270,2024-02-21,124.04,Paid,0,INV-270-202402
2843,271,2023-05-23,205.60,Paid,0,INV-271-202305
2844,271,2023-06-23,205.60,Paid,0,INV-271-202306
2845,271,2023-07-23,205.60,Paid,0,INV-271-202307
2846,271,2023-08-23,205.60,Paid,0,INV-271-202308
2847,271,2023-09-23,205.60,Paid,0,INV-271-202309
2848,271,2023-10-23,205.60,Paid,0,INV-271-202310
2849,271,2023-11-23,205.60,Paid,0,INV-271-202311
2850,271,2023-12-23,205.60,Paid,0,INV-271-202312
2851,271,2024-01-23,205.60,Paid,0,INV-271-202401
2852,271,2024-02-23,205.60,Paid,11,INV-271-202402
2853,272,2023-05-25,235.38,Paid,4,INV-272-202305
2854,272,2023-06-25,235.38,Paid,0,INV-272-202306
2855,272,2023-07-25,235.38,Late,0,INV-272-202307
2856,272,2023-08-25,235.38,Paid,0,INV-272-202308
2857,272,2023-09-25,235.38,Paid,7,INV-272-202309
2858,272,2023-10-25,235.38,Paid,9,INV-272-202310
2859,272,2023-11-25,235.38,Paid,0,INV-272-202311
2860,272,2023-12-25,235.38,Late,0,INV-272-202312
2861,272,2024-01-25,235.38,Paid,5,INV-272-202401
2862,272,2024-02-25,235.38,Paid,0,INV-272-202402
2863,273,2023-05-27,528.32,Paid,0,INV-273-202305
2864,273,2023-06-27,528.32,Paid,0,INV-273-202306
2865,273,2023-07-27,528.32,Paid,0,INV-273-202307
2866,273,2023-08-27,528.32,Paid,10,INV-273-202308
2867,273,2023-09-27,528.32,Paid,0,INV-273-202309
2868,273,2023-10-27,528.32,Paid,0,INV-273-202310
2869,273,2023-11-27,528.32,Paid,0,INV-273-202311
2870,273,2023-12-27,528.32,Paid,0,INV-273-202312
2871,273,2024-01-27,528.32,Paid,0,INV-273-202401
2872,273,2024-02-27,528.32,Paid,0,INV-273-202402
2873,274,2023-05-29,223.11,Paid,0,INV-274-202305
2874,274,2023-06-29,223.11,Paid,0,INV-274-202306
2875,274,2023-07-29,223.11,Paid,0,INV-274-202307
2876,274,2023-08-29,223.11,Failed,13,INV-274-202308
2877,274,2023-09-29,223.11,Pending,27,INV-274-202309
2878,274,2023-10-29,223.11,Late,26,INV-274-202310
2879,274,2023-11-29,223.11,Pending,6,INV-274-202311
2880,274,2023-12-29,223.11,Failed,9,INV-274-202312
2881,274,2024-01-29,223.11,Pending,18,INV-274-202401
2882,274,2024-02-29,223.11,Pending,17,INV-274-202402
2883,275,2023-05-31,212.74,Late,0,INV-275-202305
2884,275,2023-06-30,212.74,Paid,0,INV-275-202306
2885,275,2023-07-31,212.74,Paid,0,INV-275-202307
2886,275,2023-08-31,212.74,Late,21,INV-275-202308
2887,275,2023-09-30,212.74,Failed,28,INV-275-202309
2888,275,2023-10-31,212.74,Failed,25,INV-275-202310
2889,275,2023-11-30,212.74,Pending,29,INV-275-202311
2890,275,2023-12-31,212.74,Pending,20,INV-275-202312
2891,275,2024-01-31,212.74,Failed,15,INV-275-202401
2892,275,2024-02-29,212.74,Pending,19,INV-275-202402
2893,276,2023-06-02,145.70,Paid,0,INV-276-202306
2894,276,2023-07-02,145.70,Paid,0,INV-276-202307
2895,276,2023-08-02,145.70,Paid,0,INV-276-202308
2896,276,2023-09-02,145.70,Paid,0,INV-276-202309
2897,276,2023-10-02,145.70,Paid,0,INV-276-202310
2898,276,2023-11-02,145.70,Paid,0,INV-276-202311
2899,276,2023-12-02,145.70,Late,0,INV-276-202312
2900,277,2023-06-04,100.23,Paid,0,INV-277-202306
2901,277,2023-07-04,100.23,Paid,0,INV-277-202307
2902,277,2023-08-04,100.23,Paid,0,INV-277-202308
2903,277,2023-09-04,100.23,Paid,0,INV-277-202309
2904,277,2023-10-04,100.23,Paid,0,INV-277-202310
2905,277,2023-11-04,100.23,Paid,11,INV-277-202311
2906,277,2023-12-04,100.23,Paid,3,INV-277-202312
2907,277,2024-01-04,100.23,Paid,0,INV-277-202401
2908,277,2024-02-04,100.23,Paid,0,INV-277-202402
2909,277,2024-03-04,100.23,Paid,0,INV-277-202403
2910,278,2023-06-06,276.76,Paid,0,INV-278-202306
2911,278,2023-07-06,276.76,Paid,4,INV-278-202307
2912,278,2023-08-06,276.76,Paid,0,INV-278-202308
2913,278,2023-09-06,276.76,Paid,0,INV-278-202309
2914,278,2023-10-06,276.76,Late,17,INV-278-202310
2915,278,2023-11-06,276.76,Late,29,INV-278-202311
2916,278,2023-12-06,276.76,Late,20,INV-278-202312
2917,278,2024-01-06,276.76,Failed,16,INV-278-202401
2918,278,2024-02-06,276.76,Pending,27,INV-278-202402
2919,278,2024-03-06,276.76,Failed,17,INV-278-202403
2920,279,2023-06-08,147.08,Paid,0,INV-279-202306
2921,279,2023-07-08,147.08,Paid,0,INV-279-202307
2922,279,2023-08-08,147.08,Failed,0,INV-279-202308
2923,279,2023-09-08,147.08,Paid,0,INV-279-202309
2924,279,2023-10-08,147.08,Paid,0,INV-279-202310
2925,279,2023-11-08,147.08,Paid,0,INV-279-202311
2926,279,2023-12-08,147.08,Pending,26,INV-279-202312
2927,279,2024-01-08,147.08,Pending,10,INV-279-202401
2928,279,2024-02-08,147.08,Failed,8,INV-279-202402
2929,279,2024-03-08,147.08,Failed,5,INV-279-202403
2930,280,2023-06-10,106.27,Paid,13,INV-280-202306
2931,280,2023-07-10,106.27,Paid,0,INV-280-202307
2932,280,2023-08-10,106.27,Late,0,INV-280-202308
2933,280,2023-09-10,106.27,Paid,0,INV-280-202309
2934,280,2023-10-10,106.27,Paid,0,INV-280-202310
2935,280,2023-11-10,106.27,Paid,0,INV-280-202311
2936,280,2023-12-10,106.27,Paid,0,INV-280-202312
2937,280,2024-01-10,106.27,Paid,0,INV-280-202401
2938,280,2024-02-10,106.27,Paid,0,INV-280-202402
2939,280,2024-03-10,106.27,Paid,0,INV-280-202403
2940,281,2023-06-12,186.54,Paid,0,INV-281-202306
2941,281,2023-07-12,186.54,Paid,0,INV-281-202307
2942,281,2023-08-12,186.54,Paid,15,INV-281-202308
2943,281,2023-09-12,186.54,Late,0,INV-281-202309
2944,281,2023-10-12,186.54,Failed,0,INV-281-202310
2945,281,2023-11-12,186.54,Paid,0,INV-281-202311
2946,281,2023-12-12,186.54,Late,0,INV-281-202312
2947,281,2024-01-12,186.54,Paid,0,INV-281-202401
2948,281,2024-02-12,186.54,Paid,0,INV-281-202402
2949,281,2024-03-12,186.54,Paid,0,INV-281-202403
2950,282,2023-06-14,510.72,Paid,0,INV-282-202306
2951,282,2023-07-14,510.72,Paid,0,INV-282-202307
2952,282,2023-08-14,510.72,Paid,0,INV-282-202308
2953,283,2023-06-16,197.47,Paid,0,INV-283-202306
2954,283,2023-07-16,197.47,Paid,0,INV-283-202307
2955,283,2023-08-16,197.47,Paid,0,INV-283-202308
2956,283,2023-09-16,197.47,Paid,0,INV-283-202309
2957,283,2023-10-16,197.47,Paid,8,INV-283-202310
2958,283,2023-11-16,197.47,Paid,0,INV-283-202311
2959,283,2023-12-16,197.47,Paid,2,INV-283-202312
2960,283,2024-01-16,197.47,Paid,0,INV-283-202401
2961,283,2024-02-16,197.47,Paid,0,INV-283-202402
2962,283,2024-03-16,197.47,Paid,0,INV-283-202403
2963,284,2023-06-18,145.88,Late,0,INV-284-202306
2964,284,2023-07-18,145.88,Paid,0,INV-284-202307
2965,284,2023-08-18,145.88,Paid,0,INV-284-202308
2966,284,2023-09-18,145.88,Paid,15,INV-284-202309
2967,284,2023-10-18,145.88,Late,0,INV-284-202310
2968,284,2023-11-18,145.88,Paid,0,INV-284-202311
2969,284,2023-12-18,145.88,Paid,0,INV-284-202312
2970,284,2024-01-18,145.88,Paid,0,INV-284-202401
2971,284,2024-02-18,145.88,Paid,0,INV-284-202402
2972,284,2024-03-18,145.88,Paid,0,INV-284-202403
2973,285,2023-06-20,116.28,Paid,0,INV-285-202306
2974,285,2023-07-20,116.28,Paid,0,INV-285-202307
2975,285,2023-08-20,116.28,Paid,0,INV-285-202308
2976,285,2023-09-20,116.28,Late,0,INV-285-202309
2977,285,2023-10-20,116.28,Paid,0,INV-285-202310
2978,285,2023-11-20,116.28,Paid,0,INV-285-202311
2979,285,2023-12-20,116.28,Paid,3,INV-285-202312
2980,285,2024-01-20,116.28,Paid,0,INV-285-202401
2981,285,2024-02-20,116.28,Paid,0,INV-285-202402
2982,285,2024-03-20,116.28,Paid,0,INV-285-202403
2983,286,2023-06-22,207.77,Paid,0,INV-286-202306
2984,286,2023-07-22,207.77,Paid,1,INV-286-202307
2985,286,2023-08-22,207.77,Paid,0,INV-286-202308
2986,286,2023-09-22,207.77,Paid,0,INV-286-202309
2987,286,2023-10-22,207.77,Late,0,INV-286-202310
2988,287,2023-06-24,184.33,Paid,13,INV-287-202306
2989,287,2023-07-24,184.33,Paid,0,INV-287-202307
2990,287,2023-08-24,184.33,Late,0,INV-287-202308
2991,287,2023-09-24,184.33,Paid,2,INV-287-202309
2992,287,2023-10-24,184.33,Paid,0,INV-287-202310
2993,287,2023-11-24,184.33,Paid,6,INV-287-202311
2994,287,2023-12-24,184.33,Paid,0,INV-287-202312
2995,287,2024-01-24,184.33,Paid,0,INV-287-202401
2996,287,2024-02-24,184.33,Paid,0,INV-287-202402
2997,287,2024-03-24,184.33,Paid,14,INV-287-202403
2998,288,2023-06-26,213.82,Paid,0,INV-288-202306
2999,288,2023-07-26,213.82,Paid,0,INV-288-202307
3000,288,2023-08-26,213.82,Failed,7,INV-288-202308
3001,288,2023-09-26,213.82,Late,14,INV-288-202309
3002,288,2023-10-26,213.82,Late,7,INV-288-202310
3003,288,2023-11-26,213.82,Failed,9,INV-288-202311
3004,288,2023-12-26,213.82,Late,27,INV-288-202312
3005,288,2024-01-26,213.82,Failed,27,INV-288-202401
3006,288,2024-02-26,213.82,Late,21,INV-288-202402
3007,288,2024-03-26,213.82,Failed,7,INV-288-202403
3008,289,2023-06-28,164.46,Paid,0,INV-289-202306
3009,289,2023-07-28,164.46,Paid,0,INV-289-202307
3010,289,2023-08-28,164.46,Paid,9,INV-289-202308
3011,289,2023-09-28,164.46,Paid,3,INV-289-202309
3012,289,2023-10-28,164.46,Late,0,INV-289-202310
3013,289,2023-11-28,164.46,Paid,14,INV-289-202311
3014,289,2023-12-28,164.46,Paid,0,INV-289-202312
3015,289,2024-01-28,164.46,Paid,0,INV-289-202401
3016,289,2024-02-28,164.46,Late,0,INV-289-202402
3017,289,2024-03-28,164.46,Paid,0,INV-289-202403
3018,290,2023-06-30,217.11,Paid,0,INV-290-202306
3019,290,2023-07-30,217.11,Paid,0,INV-290-202307
3020,290,2023-08-30,217.11,Late,0,INV-290-202308
3021,290,2023-09-30,217.11,Pending,8,INV-290-202309
3022,290,2023-10-30,217.11,Late,8,INV-290-202310
3023,290,2023-11-30,217.11,Late,14,INV-290-202311
3024,290,2023-12-30,217.11,Pending,19,INV-290-202312
3025,290,2024-01-30,217.11,Late,12,INV-290-202401
3026,290,2024-02-29,217.11,Failed,18,INV-290-202402
3027,290,2024-03-30,217.11,Failed,5,INV-290-202403
3028,291,2023-07-02,291.33,Paid,0,INV-291-202307
3029,291,2023-08-02,291.33,Late,0,INV-291-202308
3030,291,2023-09-02,291.33,Paid,0,INV-291-202309
3031,291,2023-10-02,291.33,Late,0,INV-291-202310
3032,291,2023-11-02,291.33,Paid,0,INV-291-202311
3033,291,2023-12-02,291.33,Late,0,INV-291-202312
3034,291,2024-01-02,291.33,Paid,0,INV-291-202401
3035,291,2024-02-02,291.33,Paid,0,INV-291-202402
3036,291,2024-03-02,291.33,Paid,0,INV-291-202403
3037,291,2024-04-02,291.33,Paid,0,INV-291-202404
3038,292,2023-07-04,184.43,Failed,11,INV-292-202307
3039,292,2023-08-04,184.43,Failed,23,INV-292-202308
3040,292,2023-09-04,184.43,Pending,15,INV-292-202309
3041,293,2023-07-06,677.84,Paid,0,INV-293-202307
3042,293,2023-08-06,677.84,Paid,0,INV-293-202308
3043,293,2023-09-06,677.84,Paid,0,INV-293-202309
3044,293,2023-10-06,677.84,Paid,0,INV-293-202310
3045,293,2023-11-06,677.84,Paid,0,INV-293-202311
3046,293,2023-12-06,677.84,Paid,0,INV-293-202312
3047,293,2024-01-06,677.84,Late,0,INV-293-202401
3048,293,2024-02-06,677.84,Paid,0,INV-293-202402
3049,293,2024-03-06,677.84,Paid,0,INV-293-202403
3050,293,2024-04-06,677.84,Paid,0,INV-293-202404
3051,294,2023-07-08,547.67,Paid,0,INV-294-202307
3052,294,2023-08-08,547.67,Paid,0,INV-294-202308
3053,294,2023-09-08,547.67,Failed,20,INV-294-202309
3054,294,2023-10-08,547.67,Failed,27,INV-294-202310
3055,294,2023-11-08,547.67,Failed,16,INV-294-202311
3056,294,2023-12-08,547.67,Failed,24,INV-294-202312
3057,295,2023-07-10,264.61,Paid,10,INV-295-202307
3058,295,2023-08-10,264.61,Paid,3,INV-295-202308
3059,295,2023-09-10,264.61,Paid,0,INV-295-202309
3060,295,2023-10-10,264.61,Paid,0,INV-295-202310
3061,295,2023-11-10,264.61,Paid,12,INV-295-202311
3062,295,2023-12-10,264.61,Paid,0,INV-295-202312
3063,295,2024-01-10,264.61,Paid,0,INV-295-202401
3064,295,2024-02-10,264.61,Paid,0,INV-295-202402
3065,295,2024-03-10,264.61,Paid,15,INV-295-202403
3066,295,2024-04-10,264.61,Paid,0,INV-295-202404
3067,296,2023-07-12,195.00,Paid,5,INV-296-202307
3068,296,2023-08-12,195.00,Paid,0,INV-296-202308
3069,296,2023-09-12,195.00,Paid,0,INV-296-202309
3070,296,2023-10-12,195.00,Paid,0,INV-296-202310
3071,296,2023-11-12,195.00,Paid,0,INV-296-202311
3072,296,2023-12-12,195.00,Paid,0,INV-296-202312
3073,296,2024-01-12,195.00,Late,0,INV-296-202401
3074,296,2024-02-12,195.00,Paid,0,INV-296-202402
3075,296,2024-03-12,195.00,Paid,0,INV-296-202403
3076,297,2023-07-14,220.91,Paid,0,INV-297-202307
3077,297,2023-08-14,220.91,Paid,0,INV-297-202308
3078,297,2023-09-14,220.91,Paid,0,INV-297-202309
3079,297,2023-10-14,220.91,Paid,0,INV-297-202310
3080,298,2023-07-16,208.91,Paid,0,INV-298-202307
3081,298,2023-08-16,208.91,Paid,0,INV-298-202308
3082,298,2023-09-16,208.91,Paid,0,INV-298-202309
3083,298,2023-10-16,208.91,Paid,0,INV-298-202310
3084,298,2023-11-16,208.91,Paid,0,INV-298-202311
3085,298,2023-12-16,208.91,Paid,7,INV-298-202312
3086,298,2024-01-16,208.91,Paid,0,INV-298-202401
3087,298,2024-02-16,208.91,Paid,0,INV-298-202402
3088,298,2024-03-16,208.91,Paid,0,INV-298-202403
3089,298,2024-04-16,208.91,Paid,0,INV-298-202404
3090,299,2023-07-18,186.15,Paid,0,INV-299-202307
3091,299,2023-08-18,186.15,Paid,2,INV-299-202308
3092,299,2023-09-18,186.15,Paid,11,INV-299-202309
3093,299,2023-10-18,186.15,Late,0,INV-299-202310
3094,299,2023-11-18,186.15,Paid,3,INV-299-202311
3095,299,2023-12-18,186.15,Paid,7,INV-299-202312
3096,299,2024-01-18,186.15,Paid,0,INV-299-202401
3097,299,2024-02-18,186.15,Paid,0,INV-299-202402
3098,299,2024-03-18,186.15,Paid,0,INV-299-202403
3099,300,2023-07-20,281.06,Paid,0,INV-300-202307
3100,300,2023-08-20,281.06,Late,0,INV-300-202308
3101,300,2023-09-20,281.06,Late,0,INV-300-202309
3102,300,2023-10-20,281.06,Paid,0,INV-300-202310
3103,300,2023-11-20,281.06,Paid,0,INV-300-202311
3104,300,2023-12-20,281.06,Late,0,INV-300-202312
3105,300,2024-01-20,281.06,Paid,0,INV-300-202401
3106,300,2024-02-20,281.06,Paid,0,INV-300-202402
3107,300,2024-03-20,281.06,Paid,0,INV-300-202403
3108,300,2024-04-20,281.06,Paid,0,INV-300-202404
